form,rtol,N,a,omega,phi,G
StepFunc,1e-11,51,20,17.8,0,"[[-3.39671489e-11-1.47352339e-10j -1.00000000e+00-9.44721228e-16j
  -8.06211006e-11+2.61384879e-10j ... -3.10135951e-11+4.98391692e-09j
  -4.29537970e-12+9.58885109e-11j -1.32165548e-11+2.55315036e-09j]
 [-1.00000000e+00-1.03746840e-13j -1.14589803e-10-1.54904379e-10j
  -1.00000000e+00+1.02552947e-13j ...  3.22937706e-11+1.83684679e-10j
  -4.42298546e-11+7.43250976e-09j -4.29489116e-12+9.65301833e-11j]
 [-8.06211006e-11-2.76488960e-10j -1.00000000e+00-6.39374569e-13j
  -1.58771038e-10-1.56683074e-10j ... -6.08760518e-11+1.16829076e-08j
   3.22958175e-11+1.85700484e-10j -3.10124225e-11+4.77480294e-09j]
 ...
 [-3.10135951e-11-4.98119071e-09j  3.22937706e-11-1.82951818e-10j
  -6.08760518e-11-1.17849997e-08j ...  1.44545733e-10-1.93008571e-10j
  -1.00000000e+00+2.61473579e-12j  7.32745995e-11+2.97663225e-10j]
 [-4.29537970e-12-9.52476749e-11j -4.42298546e-11-7.53706719e-09j
   3.22958175e-11-1.84967623e-10j ... -1.00000000e+00-2.62683647e-12j
   1.03795497e-10-1.92109920e-10j -1.00000000e+00+1.17910814e-12j]
 [-1.32165548e-11-2.66043400e-09j -4.29489116e-12-9.58893474e-11j
  -3.10124225e-11-4.77207673e-09j ...  7.32745995e-11-3.11054945e-10j
  -1.00000000e+00-8.27456299e-13j  3.07550595e-11-1.85414060e-10j]]"
StepFunc,1e-11,51,20,17.9,0,"[[-3.44059547e-11-1.47981709e-10j -1.00000000e+00-3.39328093e-15j
  -8.21360427e-11+2.62725717e-10j ... -3.12965164e-11+4.95975219e-09j
  -5.36972355e-12+9.42897873e-11j -1.32253706e-11+2.53931843e-09j]
 [-1.00000000e+00-5.44129597e-14j -1.16540097e-10-1.55459255e-10j
  -1.00000000e+00+5.01981145e-14j ...  3.03105815e-11+1.78571693e-10j
  -4.45224636e-11+7.39521883e-09j -5.37025242e-12+9.49194768e-11j]
 [-8.21360427e-11-2.77680809e-10j -1.00000000e+00-5.26935688e-13j
  -1.63728752e-10-1.57171060e-10j ... -6.21939628e-11+1.16290004e-08j
   3.03093499e-11+1.80604993e-10j -3.12969362e-11+4.75204941e-09j]
 ...
 [-3.12965164e-11-4.95706003e-09j  3.03105815e-11-1.77796620e-10j
  -6.21939628e-11-1.17303776e-08j ...  1.48959205e-10-1.92779281e-10j
  -1.00000000e+00+2.33214971e-12j  7.46489448e-11+3.00180697e-10j]
 [-5.36972355e-12-9.36612210e-11j -4.45224636e-11-7.49906905e-09j
   3.03093499e-11-1.79829920e-10j ... -1.00000000e+00-2.26128229e-12j
   1.05658615e-10-1.91938862e-10j -1.00000000e+00+1.06552941e-12j]
 [-1.32253706e-11-2.64586081e-09j -5.37025242e-12-9.42909105e-11j
  -3.12969362e-11-4.74935724e-09j ...  7.46489448e-11-3.13465325e-10j
  -1.00000000e+00-6.81357360e-13j  3.13004711e-11-1.85296548e-10j]]"
StepFunc,1e-11,51,20,18.0,0,"[[-3.46846493e-11-1.48327950e-10j -1.00000000e+00+1.13622509e-15j
  -8.35803578e-11+2.63359597e-10j ... -3.15503989e-11+4.92174174e-09j
  -5.28037716e-12+9.61521370e-11j -1.32354150e-11+2.51875537e-09j]
 [-1.00000000e+00-1.76565166e-13j -1.18262338e-10-1.55763067e-10j
  -1.00000000e+00+1.78271882e-13j ...  3.04796508e-11+1.81606846e-10j
  -4.47871578e-11+7.33756305e-09j -5.27928200e-12+9.67355226e-11j]
 [-8.35803578e-11-2.78229830e-10j -1.00000000e+00-7.59253531e-13j
  -1.67431894e-10-1.57418218e-10j ... -6.29936568e-11+1.15393902e-08j
   3.04828321e-11+1.83516237e-10j -3.15513062e-11+4.71587373e-09j]
 ...
 [-3.15503989e-11-4.91904957e-09j  3.04796508e-11-1.80864489e-10j
  -6.29936568e-11-1.16397862e-08j ...  1.52291485e-10-1.92232640e-10j
  -1.00000000e+00+2.55912750e-12j  7.60039666e-11+3.00650107e-10j]
 [-5.28037715e-12-9.55682753e-11j -4.47871578e-11-7.44049873e-09j
   3.04828321e-11-1.82773880e-10j ... -1.00000000e+00-2.62236692e-12j
   1.07202488e-10-1.91460841e-10j -1.00000000e+00+1.07203860e-12j]
 [-1.32354150e-11-2.62438323e-09j -5.27928200e-12-9.61516609e-11j
  -3.15513062e-11-4.71318155e-09j ...  7.60039666e-11-3.13866778e-10j
  -1.00000000e+00-8.42108725e-13j  3.14849323e-11-1.84852506e-10j]]"
StepFunc,1e-11,51,20,18.1,0,"[[-3.48815669e-11-1.48953218e-10j -1.00000000e+00-6.99018244e-16j
  -8.43293880e-11+2.64528275e-10j ... -3.14875465e-11+4.88684763e-09j
  -5.89071348e-12+9.41582227e-11j -1.31313854e-11+2.49843082e-09j]
 [-1.00000000e+00-1.81449691e-13j -1.19210216e-10-1.56403204e-10j
  -1.00000000e+00+1.81293891e-13j ...  2.87126462e-11+1.77564518e-10j
  -4.46186301e-11+7.28301666e-09j -5.89044113e-12+9.47703509e-11j]
 [-8.43293880e-11-2.79428247e-10j -1.00000000e+00-7.52340585e-13j
  -1.69425991e-10-1.58016266e-10j ... -6.30502053e-11+1.14579248e-08j
   2.87139600e-11+1.79548939e-10j -3.14869462e-11+4.68232499e-09j]
 ...
 [-3.14875465e-11-4.88424895e-09j  2.87126462e-11-1.76804773e-10j
  -6.30502053e-11-1.15575708e-08j ...  1.53936661e-10-1.92133992e-10j
  -1.00000000e+00+2.60789751e-12j  7.65969422e-11+3.01213411e-10j]
 [-5.89071348e-12-9.35472510e-11j -4.46186301e-11-7.38527823e-09j
   2.87139600e-11-1.78789193e-10j ... -1.00000000e+00-2.65581641e-12j
   1.07918438e-10-1.91419024e-10j -1.00000000e+00+1.11698200e-12j]
 [-1.31313854e-11-2.60329107e-09j -5.89044113e-12-9.41593792e-11j
  -3.14869462e-11-4.67972631e-09j ...  7.65969422e-11-3.14540805e-10j
  -1.00000000e+00-8.80349862e-13j  3.15780433e-11-1.84755327e-10j]]"
StepFunc,1e-11,51,20,18.2,0,"[[-3.57009204e-11-1.49732172e-10j -1.00000000e+00-7.69700425e-17j
  -8.11387442e-11+2.66079775e-10j ... -2.99933497e-11+4.85585527e-09j
  -6.53012974e-12+9.16586438e-11j -1.32598560e-11+2.47922853e-09j]
 [-1.00000000e+00-4.68224012e-14j -1.16839619e-10-1.57234643e-10j
  -1.00000000e+00+4.79638772e-14j ...  2.69694162e-11+1.67243964e-10j
  -4.32524684e-11+7.23336603e-09j -6.53040957e-12+9.22878424e-11j]
 [-8.11387442e-11-2.81084717e-10j -1.00000000e+00-4.15650014e-13j
  -1.62491020e-10-1.58834342e-10j ... -5.97956799e-11+1.13866129e-08j
   2.69689483e-11+1.69408710e-10j -2.99921353e-11+4.65241852e-09j]
 ...
 [-2.99933497e-11-4.85344007e-09j  2.69694162e-11-1.66337919e-10j
  -5.97956799e-11-1.14856114e-08j ...  1.48080925e-10-1.92305508e-10j
  -1.00000000e+00+2.43575580e-12j  7.39457472e-11+3.03102544e-10j]
 [-6.53012973e-12-9.10296496e-11j -4.32524684e-11-7.33508401e-09j
   2.69689483e-11-1.68502665e-10j ... -1.00000000e+00-2.18793431e-12j
   1.06181971e-10-1.91627574e-10j -1.00000000e+00+1.02592045e-12j]
 [-1.32598560e-11-2.58336171e-09j -6.53040957e-12-9.16588483e-11j
  -2.99921354e-11-4.65000331e-09j ...  7.39457472e-11-3.16674917e-10j
  -1.00000000e+00-6.46851391e-13j  3.25295961e-11-1.84841388e-10j]]"
StepFunc,1e-11,51,20,18.3,0,"[[-3.62110467e-11-1.50029348e-10j -1.00000000e+00+1.28761064e-15j
  -8.30056506e-11+2.66804231e-10j ... -3.03674393e-11+4.80821299e-09j
  -6.86086171e-12+9.47733789e-11j -1.32971379e-11+2.45462768e-09j]
 [-1.00000000e+00-1.99065367e-13j -1.19217316e-10-1.57539049e-10j
  -1.00000000e+00+1.99271414e-13j ...  2.57304282e-11+1.74867254e-10j
  -4.36649277e-11+7.16208644e-09j -6.86131956e-12+9.53308987e-11j]
 [-8.30056506e-11-2.81823632e-10j -1.00000000e+00-7.35498055e-13j
  -1.66187980e-10-1.59114760e-10j ... -6.05125648e-11+1.12732027e-08j
   2.57287030e-11+1.76832472e-10j -3.03674609e-11+4.60670321e-09j]
 ...
 [-3.03674393e-11-4.80579456e-09j  2.57304282e-11-1.74019331e-10j
  -6.05125648e-11-1.13711928e-08j ...  1.51299113e-10-1.91832531e-10j
  -1.00000000e+00+2.58594812e-12j  7.56040088e-11+3.03350425e-10j]
 [-6.86086170e-12-9.42151756e-11j -4.36649277e-11-7.26284244e-09j
   2.57287030e-11-1.75984549e-10j ... -1.00000000e+00-2.55329283e-12j
   1.08199724e-10-1.91182577e-10j -1.00000000e+00+1.00042055e-12j]
 [-1.32971379e-11-2.55780210e-09j -6.86131956e-12-9.47726953e-11j
  -3.03674609e-11-4.60428479e-09j ...  7.56040088e-11-3.16948908e-10j
  -1.00000000e+00-8.24796489e-13j  3.28788658e-11-1.84383335e-10j]]"
StepFunc,1e-11,51,20,18.4,0,"[[-3.65793811e-11-1.50653523e-10j -1.00000000e+00-5.34432811e-16j
  -8.78578685e-11+2.68033772e-10j ... -3.18896075e-11+4.77055691e-09j
  -7.18415475e-12+9.27630202e-11j -1.33301206e-11+2.43704948e-09j]
 [-1.00000000e+00-1.11085993e-13j -1.24436214e-10-1.58148332e-10j
  -1.00000000e+00+1.08946414e-13j ...  2.55478030e-11+1.70898845e-10j
  -4.52180538e-11+7.10762973e-09j -7.18342074e-12+9.32975467e-11j]
 [-8.78578685e-11-2.83023390e-10j -1.00000000e+00-6.51404993e-13j
  -1.75962383e-10-1.59733917e-10j ... -6.35104354e-11+1.11839212e-08j
   2.55490358e-11+1.72819569e-10j -3.18860852e-11+4.57060386e-09j]
 ...
 [-3.18896075e-11-4.76803256e-09j  2.55478030e-11-1.70047888e-10j
  -6.35104354e-11-1.12811692e-08j ...  1.60080434e-10-1.91802532e-10j
  -1.00000000e+00+2.60288697e-12j  7.98908937e-11+3.04333792e-10j]
 [-7.18415475e-12-9.22286794e-11j -4.52180538e-11-7.20760706e-09j
   2.55490358e-11-1.71968612e-10j ... -1.00000000e+00-2.58153635e-12j
   1.12778933e-10-1.91119314e-10j -1.00000000e+00+1.12135915e-12j]
 [-1.33301206e-11-2.53955116e-09j -7.18342074e-12-9.27632060e-11j
  -3.18860852e-11-4.56807952e-09j ...  7.98908937e-11-3.17846962e-10j
  -1.00000000e+00-8.79887892e-13j  3.31610214e-11-1.84362729e-10j]]"
StepFunc,1e-11,51,20,18.5,0,"[[-3.70216123e-11-1.51412380e-10j -1.00000000e+00+2.72616189e-15j
  -9.05703230e-11+2.69579454e-10j ... -3.25364508e-11+4.73887050e-09j
  -6.35450557e-12+8.82459971e-11j -1.33643974e-11+2.41945545e-09j]
 [-1.00000000e+00+2.51776092e-15j -1.27593533e-10-1.58968231e-10j
  -1.00000000e+00+2.71177032e-15j ...  2.61569368e-11+1.61498167e-10j
  -4.59000154e-11+7.05899118e-09j -6.35456358e-12+8.88171454e-11j]
 [-9.05703230e-11-2.84691154e-10j -1.00000000e+00-4.44075671e-13j
  -1.81329806e-10-1.60527262e-10j ... -6.47559907e-11+1.11093764e-08j
   2.61559192e-11+1.63515072e-10j -3.25344307e-11+4.54020224e-09j]
 ...
 [-3.25364508e-11-4.73642510e-09j  2.61569368e-11-1.60621646e-10j
  -6.47559907e-11-1.12059271e-08j ...  1.65118426e-10-1.91975510e-10j
  -1.00000000e+00+2.36913356e-12j  8.23837077e-11+3.05826748e-10j]
 [-6.35450557e-12-8.76737506e-11j -4.59000154e-11-7.15832552e-09j
   2.61559192e-11-1.62638552e-10j ... -1.00000000e+00-2.23689826e-12j
   1.15809452e-10-1.91325406e-10j -1.00000000e+00+1.02598021e-12j]
 [-1.33643974e-11-2.52123519e-09j -6.35456358e-12-8.82448989e-11j
  -3.25344307e-11-4.53775684e-09j ...  8.23837077e-11-3.19528173e-10j
  -1.00000000e+00-6.47305930e-13j  3.37163646e-11-1.84474693e-10j]]"
StepFunc,1e-11,51,20,18.6,0,"[[-3.68837650e-11-1.51699186e-10j -1.00000000e+00-3.37584931e-16j
  -9.06837315e-11+2.70302184e-10j ... -3.22290560e-11+4.69409541e-09j
  -7.24249361e-12+9.16773396e-11j -1.31977721e-11+2.39674246e-09j]
 [-1.00000000e+00-1.82045508e-13j -1.27566558e-10-1.59255168e-10j
  -1.00000000e+00+1.80345816e-13j ...  2.42825667e-11+1.70553831e-10j
  -4.54277448e-11+6.99239563e-09j -7.24245121e-12+9.22322846e-11j]
 [-9.06837315e-11-2.85414147e-10j -1.00000000e+00-7.84390936e-13j
  -1.81309184e-10-1.60778857e-10j ... -6.40760208e-11+1.10014232e-08j
   2.42835281e-11+1.72477586e-10j -3.22304204e-11+4.49721007e-09j]
 ...
 [-3.22290560e-11-4.69160854e-09j  2.42825667e-11-1.69740963e-10j
  -6.40760208e-11-1.10970223e-08j ...  1.64925708e-10-1.91537898e-10j
  -1.00000000e+00+2.53690351e-12j  8.24451531e-11+3.05990738e-10j]
 [-7.24249360e-12-9.11206363e-11j -4.54277448e-11-7.09083693e-09j
   2.42835281e-11-1.71664717e-10j ... -1.00000000e+00-2.61537030e-12j
   1.15620831e-10-1.90930921e-10j -1.00000000e+00+1.01335306e-12j]
 [-1.31977721e-11-2.49767064e-09j -7.24245121e-12-9.16755812e-11j
  -3.22304204e-11-4.49472320e-09j ...  8.24451531e-11-3.19679382e-10j
  -1.00000000e+00-8.36949807e-13j  3.34526139e-11-1.84086599e-10j]]"
StepFunc,1e-11,51,20,18.7,0,"[[-3.77272132e-11-1.52444397e-10j -1.00000000e+00+1.03871869e-15j
  -9.36080446e-11+2.71808589e-10j ... -3.28589491e-11+4.66295555e-09j
  -8.33295575e-12+8.80272139e-11j -1.33229009e-11+2.38097678e-09j]
 [-1.00000000e+00-6.50365611e-14j -1.31335852e-10-1.60017184e-10j
  -1.00000000e+00+6.50188041e-14j ...  2.10920138e-11+1.71275957e-10j
  -4.61805433e-11+6.94614572e-09j -8.33397370e-12+8.85913184e-11j]
 [-9.36080446e-11-2.86954162e-10j -1.00000000e+00-6.91950761e-13j
  -1.88308623e-10-1.61496775e-10j ... -6.58152672e-11+1.09262657e-08j
   2.10889745e-11+1.73062581e-10j -3.28557035e-11+4.46738274e-09j]
 ...
 [-3.28589491e-11-4.66043212e-09j  2.10920138e-11-1.70616985e-10j
  -6.58152672e-11-1.10211871e-08j ...  1.70913024e-10-1.91668536e-10j
  -1.00000000e+00+2.01612112e-12j  8.48701120e-11+3.07790619e-10j]
 [-8.33295574e-12-8.74629413e-11j -4.61805433e-11-7.04393269e-09j
   2.10889745e-11-1.72403608e-10j ... -1.00000000e+00-2.22152437e-12j
   1.18913017e-10-1.91101993e-10j -1.00000000e+00+1.13939740e-12j]
 [-1.33229009e-11-2.48128718e-09j -8.33397370e-12-8.80270458e-11j
  -3.28557035e-11-4.46485931e-09j ...  8.48701120e-11-3.21503897e-10j
  -1.00000000e+00-8.44422751e-13j  3.43704742e-11-1.84245354e-10j]]"
StepFunc,1e-11,51,20,18.8,0,"[[-3.79805997e-11-1.53006029e-10j -1.00000000e+00-7.35243824e-16j
  -9.40348947e-11+2.72878800e-10j ... -3.26923725e-11+4.63014486e-09j
  -9.02090935e-12+8.65174799e-11j -1.32645359e-11+2.36360674e-09j]
 [-1.00000000e+00-2.88565581e-14j -1.32014300e-10-1.60611716e-10j
  -1.00000000e+00+2.78696388e-14j ...  1.95082108e-11+1.66280381e-10j
  -4.59548797e-11+6.89667389e-09j -9.02061596e-12+8.70802226e-11j]
 [-9.40348947e-11-2.88090173e-10j -1.00000000e+00-5.95992910e-13j
  -1.88575473e-10-1.62065100e-10j ... -6.52335535e-11+1.08473364e-08j
   1.95085962e-11+1.68096689e-10j -3.26892847e-11+4.43599056e-09j]
 ...
 [-3.26923725e-11-4.62764427e-09j  1.95082108e-11-1.65589881e-10j
  -6.52335535e-11-1.09414607e-08j ...  1.71180776e-10-1.91624390e-10j
  -1.00000000e+00+2.21015878e-12j  8.52753018e-11+3.08165408e-10j]
 [-9.02090934e-12-8.59547708e-11j -4.59548797e-11-6.99375185e-09j
   1.95085962e-11-1.67406188e-10j ... -1.00000000e+00-2.34207732e-12j
   1.19457526e-10-1.91100726e-10j -1.00000000e+00+1.00858975e-12j]
 [-1.32645359e-11-2.46318529e-09j -9.02061596e-12-8.65175135e-11j
  -3.26892847e-11-4.43348996e-09j ...  8.52753018e-11-3.21972860e-10j
  -1.00000000e+00-6.84444450e-13j  3.44660886e-11-1.84197000e-10j]]"
StepFunc,1e-11,51,20,18.9,0,"[[-3.81020816e-11-1.53272597e-10j -1.00000000e+00-5.09275169e-16j
  -9.50178952e-11+2.73352229e-10j ... -3.27281624e-11+4.58433569e-09j
  -8.86412038e-12+8.85989090e-11j -1.31736971e-11+2.33819563e-09j]
 [-1.00000000e+00-2.02263058e-13j -1.33121766e-10-1.60912480e-10j
  -1.00000000e+00+2.02736577e-13j ...  1.94627680e-11+1.68647828e-10j
  -4.59001523e-11+6.82624141e-09j -8.86341033e-12+8.91402693e-11j]
 [-9.50178952e-11-2.88631996e-10j -1.00000000e+00-8.94046943e-13j
  -1.89904121e-10-1.62339503e-10j ... -6.50333968e-11+1.07389225e-08j
   1.94640764e-11+1.70444052e-10j -3.27257329e-11+4.39175576e-09j]
 ...
 [-3.27281624e-11-4.58193232e-09j  1.94627680e-11-1.67934025e-10j
  -6.50333968e-11-1.08321680e-08j ...  1.72407109e-10-1.91273906e-10j
  -1.00000000e+00+2.37391432e-12j  8.62032382e-11+3.08429706e-10j]
 [-8.86412037e-12-8.80581974e-11j -4.59001523e-11-6.92253057e-09j
   1.94640764e-11-1.69730249e-10j ... -1.00000000e+00-2.61989796e-12j
   1.20440349e-10-1.90793379e-10j -1.00000000e+00+1.00813917e-12j]
 [-1.31736971e-11-2.43688815e-09j -8.86341033e-12-8.85995577e-11j
  -3.27257329e-11-4.38935240e-09j ...  8.62032382e-11-3.22379302e-10j
  -1.00000000e+00-8.74970744e-13j  3.45155172e-11-1.83818581e-10j]]"
StepFunc,1e-11,51,20,19.0,0,"[[-3.86105596e-11-1.54200714e-10j -1.00000000e+00-2.53459978e-15j
  -9.70376084e-11+2.75548190e-10j ... -3.31377532e-11+4.57612018e-09j
  -9.41055025e-12+8.16285213e-11j -1.32129652e-11+2.33124665e-09j]
 [-1.00000000e+00+6.36158080e-14j -1.35649086e-10-1.61807869e-10j
  -1.00000000e+00-6.95768254e-14j ...  1.83530342e-11+1.50766624e-10j
  -4.63502605e-11+6.81143440e-09j -9.40937790e-12+8.22487177e-11j]
 [-9.70376084e-11-2.90762499e-10j -1.00000000e+00-3.27879066e-13j
  -1.95165109e-10-1.63171402e-10j ... -6.62640695e-11+1.07237661e-08j
   1.83550461e-11+1.52845883e-10j -3.31361434e-11+4.38425299e-09j]
 ...
 [-3.31377532e-11-4.57382916e-09j  1.83530342e-11-1.49929051e-10j
  -6.62640695e-11-1.08166395e-08j ...  1.77208525e-10-1.91649517e-10j
  -1.00000000e+00+2.20406717e-12j  8.79849114e-11+3.10260819e-10j]
 [-9.41055025e-12-8.10067274e-11j -4.63502605e-11-6.90736818e-09j
   1.83550461e-11-1.52008310e-10j ... -1.00000000e+00-2.08544011e-12j
   1.22804704e-10-1.91226294e-10j -1.00000000e+00+1.04309392e-12j]
 [-1.32129652e-11-2.42947145e-09j -9.40937790e-12-8.16269238e-11j
  -3.31361434e-11-4.38196198e-09j ...  8.79849114e-11-3.24227189e-10j
  -1.00000000e+00-6.00244047e-13j  3.51020320e-11-1.84243109e-10j]]"
StepFunc,1e-11,51,20,19.1,0,"[[-3.88964926e-11-1.54359150e-10j -1.00000000e+00-6.75659762e-16j
  -9.91946874e-11+2.75959037e-10j ... -3.35688136e-11+4.53913578e-09j
  -9.93500811e-12+8.49557395e-11j -1.31741015e-11+2.31229077e-09j]
 [-1.00000000e+00-1.01345955e-13j -1.38090216e-10-1.61895019e-10j
  -1.00000000e+00+9.90595378e-14j ...  1.70536509e-11+1.58892240e-10j
  -4.67426718e-11+6.75637314e-09j -9.93538888e-12+8.54899665e-11j]
 [-9.91946874e-11-2.91030776e-10j -1.00000000e+00-6.84027563e-13j
  -2.00450336e-10-1.63209291e-10j ... -6.74447866e-11+1.06371494e-08j
   1.70525988e-11+1.60728080e-10j -3.35681310e-11+4.34902910e-09j]
 ...
 [-3.35688136e-11-4.53681180e-09j  1.70536509e-11-1.58126457e-10j
  -6.74447866e-11-1.07291344e-08j ...  1.81717883e-10-1.91083459e-10j
  -1.00000000e+00+2.37070984e-12j  8.98762549e-11+3.10746210e-10j]
 [-9.93500811e-12-8.44226198e-11j -4.67426718e-11-6.85142664e-09j
   1.70525988e-11-1.59962297e-10j ... -1.00000000e+00-2.48933178e-12j
   1.24817789e-10-1.90700926e-10j -1.00000000e+00+9.79534947e-13j]
 [-1.31741015e-11-2.40966824e-09j -9.93538888e-12-8.49568469e-11j
  -3.35681310e-11-4.34670512e-09j ...  8.98762549e-11-3.24561735e-10j
  -1.00000000e+00-7.58004140e-13j  3.52172189e-11-1.83793163e-10j]]"
StepFunc,1e-11,51,20,19.2,0,"[[-3.92554394e-11-1.54802039e-10j -1.00000000e+00+1.05626386e-15j
  -1.02305790e-10+2.76828745e-10j ... -3.43220623e-11+4.50799232e-09j
  -9.64015662e-12+8.38896289e-11j -1.32226550e-11+2.29599820e-09j]
 [-1.00000000e+00-1.05752598e-13j -1.41558580e-10-1.62300739e-10j
  -1.00000000e+00+1.08349764e-13j ...  1.74803984e-11+1.57695027e-10j
  -4.75439685e-11+6.70963950e-09j -9.63943487e-12+8.44204035e-11j]
 [-1.02305790e-10-2.91826145e-10j -1.00000000e+00-7.50365751e-13j
  -2.07279025e-10-1.63569987e-10j ... -6.91368631e-11+1.05633715e-08j
   1.74825355e-11+1.59478279e-10j -3.43209244e-11+4.31928957e-09j]
 ...
 [-3.43220623e-11-4.50564335e-09j  1.74803984e-11-1.56973610e-10j
  -6.91368631e-11-1.06546157e-08j ...  1.87791128e-10-1.90896913e-10j
  -1.00000000e+00+2.10255557e-12j  9.26446264e-11+3.12664567e-10j]
 [-9.64015662e-12-8.33583218e-11j -4.75439685e-11-6.80399172e-09j
   1.74825355e-11-1.58756862e-10j ... -1.00000000e+00-2.31031483e-12j
   1.28003428e-10-1.90560368e-10j -1.00000000e+00+1.12028465e-12j]
 [-1.32226550e-11-2.39269938e-09j -9.63943487e-12-8.38890964e-11j
  -3.43209244e-11-4.31694061e-09j ...  9.26446264e-11-3.26402798e-10j
  -1.00000000e+00-9.06361989e-13j  3.57207666e-11-1.83691253e-10j]]"
StepFunc,1e-11,51,20,19.3,0,"[[-3.92630231e-11-1.55508146e-10j -1.00000000e+00-1.17824302e-15j
  -1.04515620e-10+2.78237147e-10j ... -3.47488005e-11+4.48268054e-09j
  -9.41253542e-12+7.89452072e-11j -1.31252055e-11+2.28090375e-09j]
 [-1.00000000e+00+2.20476941e-14j -1.43778892e-10-1.63071328e-10j
  -1.00000000e+00-2.38027366e-14j ...  1.75261124e-11+1.47140671e-10j
  -4.78734053e-11+6.66974852e-09j -9.41256730e-12+7.95443106e-11j]
 [-1.04515620e-10-2.93363510e-10j -1.00000000e+00-4.93318019e-13j
  -2.12065890e-10-1.64300683e-10j ... -7.00947579e-11+1.05050659e-08j
   1.75264160e-11+1.49095103e-10j -3.47477622e-11+4.29500826e-09j]
 ...
 [-3.47488005e-11-4.48044993e-09j  1.75261124e-11-1.46385422e-10j
  -7.00947579e-11-1.05957413e-08j ...  1.92200105e-10-1.91142619e-10j
  -1.00000000e+00+2.23438095e-12j  9.46406066e-11+3.12793535e-10j]
 [-9.41253542e-12-7.83460694e-11j -4.78734053e-11-6.76358432e-09j
   1.75264160e-11-1.48339854e-10j ... -1.00000000e+00-2.30217266e-12j
   1.29995832e-10-1.90850572e-10j -1.00000000e+00+1.00941974e-12j]
 [-1.31252055e-11-2.37697016e-09j -9.41256730e-12-7.89451728e-11j
  -3.47477622e-11-4.29277765e-09j ...  9.46406066e-11-3.26742877e-10j
  -1.00000000e+00-6.33512926e-13j  3.56327723e-11-1.83875901e-10j]]"
StepFunc,1e-11,51,20,19.4,0,"[[-3.96323172e-11-1.55712844e-10j -1.00000000e+00-1.23961422e-15j
  -1.06690973e-10+2.78470132e-10j ... -3.51435439e-11+4.43476207e-09j
  -9.89249481e-12+8.22857916e-11j -1.30956700e-11+2.25832297e-09j]
 [-1.00000000e+00-1.49109452e-13j -1.46324697e-10-1.63230616e-10j
  -1.00000000e+00+1.47380255e-13j ...  1.65445071e-11+1.55734449e-10j
  -4.82404375e-11+6.60015814e-09j -9.89216727e-12+8.28387548e-11j]
 [-1.06690973e-10-2.93505675e-10j -1.00000000e+00-8.73536811e-13j
  -2.16710285e-10-1.64488121e-10j ... -7.09533539e-11+1.03929369e-08j
   1.65453816e-11+1.57540450e-10j -3.51456047e-11+4.24890843e-09j]
 ...
 [-3.51435439e-11-4.43244693e-09j  1.65445071e-11-1.55033467e-10j
  -7.09533539e-11-1.04827978e-08j ...  1.96063619e-10-1.90782607e-10j
  -1.00000000e+00+2.26260056e-12j  9.64764222e-11+3.13519029e-10j]
 [-9.89249481e-12-8.17330236e-11j -4.82404375e-11-6.69308427e-09j
   1.65453816e-11-1.56839467e-10j ... -1.00000000e+00-2.57644706e-12j
   1.32046141e-10-1.90423835e-10j -1.00000000e+00+1.03065598e-12j]
 [-1.30956700e-11-2.35356424e-09j -9.89216727e-12-8.22859868e-11j
  -3.51456047e-11-4.24659329e-09j ...  9.64764222e-11-3.27339102e-10j
  -1.00000000e+00-8.57212561e-13j  3.58565427e-11-1.83513798e-10j]]"
StepFunc,1e-11,51,20,19.5,0,"[[-4.00396912e-11-1.56675984e-10j -1.00000000e+00+3.94734904e-16j
  -1.08566939e-10+2.80256546e-10j ... -3.54364157e-11+4.41827163e-09j
  -1.06543066e-11+7.53468262e-11j -1.30881463e-11+2.25001853e-09j]
 [-1.00000000e+00+1.40366681e-13j -1.48607372e-10-1.64220743e-10j
  -1.00000000e+00-1.41162417e-13j ...  1.48310452e-11+1.41297873e-10j
  -4.85245653e-11+6.57582151e-09j -1.06547365e-11+7.59428991e-11j]
 [-1.08566939e-10-2.95346063e-10j -1.00000000e+00-3.33165936e-13j
  -2.20641074e-10-1.65461758e-10j ... -7.15804207e-11+1.03538364e-08j
   1.48300173e-11+1.43230788e-10j -3.54367730e-11+4.23333316e-09j]
 ...
 [-3.54364157e-11-4.41593632e-09j  1.48310452e-11-1.40558687e-10j
  -7.15804207e-11-1.04432205e-08j ...  1.99640315e-10-1.91317604e-10j
  -1.00000000e+00+2.10702067e-12j  9.80829380e-11+3.14743973e-10j]
 [-1.06543066e-11-7.47490006e-11j -4.85245653e-11-6.66829148e-09j
   1.48300173e-11-1.42491602e-10j ... -1.00000000e+00-2.15155712e-12j
   1.34102657e-10-1.90970995e-10j -1.00000000e+00+1.08047269e-12j]
 [-1.30881463e-11-2.34482382e-09j -1.06547365e-11-7.53450735e-11j
  -3.54367730e-11-4.23099785e-09j ...  9.80829380e-11-3.28618202e-10j
  -1.00000000e+00-5.93561203e-13j  3.62939032e-11-1.84033880e-10j]]"
