Hamiltonian,method,rtol,atol,a,b,c,omega,phi,localisation
OSC,BDF,0.001,1e-06,5,na,na,9.661016949152543,0.0,0.19959588184929847
OSC,BDF,0.001,1e-06,5,na,na,10.084745762711863,0.0,0.2019943604118742
OSC,BDF,0.001,1e-06,5,na,na,10.508474576271187,0.0,0.20389294494715066
OSC,BDF,0.001,1e-06,5,na,na,10.932203389830509,0.0,0.205317822582066
OSC,BDF,0.001,1e-06,5,na,na,11.35593220338983,0.0,0.2068560374457709
OSC,BDF,0.001,1e-06,5,na,na,11.779661016949152,0.0,0.20816548533961526
OSC,BDF,0.001,1e-06,5,na,na,12.203389830508476,0.0,0.2088412598534688
OSC,BDF,0.001,1e-06,5,na,na,12.627118644067796,0.0,0.20929795510546748
OSC,BDF,0.001,1e-06,5,na,na,13.050847457627118,0.0,0.2107836051926444
OSC,BDF,0.001,1e-06,5,na,na,13.47457627118644,0.0,0.2113535648131145
OSC,BDF,0.001,1e-06,5,na,na,13.898305084745765,0.0,0.213841602381647
OSC,BDF,0.001,1e-06,5,na,na,14.322033898305087,0.0,0.21430912537108804
OSC,BDF,0.001,1e-06,5,na,na,14.745762711864407,0.0,0.21597072110863824
OSC,BDF,0.001,1e-06,5,na,na,15.169491525423727,0.0,0.21609691299242886
OSC,BDF,0.001,1e-06,5,na,na,15.593220338983052,0.0,0.2168088905519797
OSC,BDF,0.001,1e-06,5,na,na,16.016949152542374,0.0,0.21661252672756548
OSC,BDF,0.001,1e-06,5,na,na,16.440677966101696,0.0,0.21696285208535787
OSC,BDF,0.001,1e-06,5,na,na,16.864406779661017,0.0,0.21729716341237865
OSC,BDF,0.001,1e-06,5,na,na,17.28813559322034,0.0,0.218418835191821
OSC,BDF,0.001,1e-06,5,na,na,17.71186440677966,0.0,0.21854922047787687
OSC,BDF,0.001,1e-06,5,na,na,18.135593220338983,0.0,0.2188300320028008
OSC,BDF,0.001,1e-06,5,na,na,18.559322033898304,0.0,0.220002950097484
OSC,BDF,0.001,1e-06,5,na,na,18.983050847457626,0.0,0.22031217968445188
OSC,BDF,0.001,1e-06,5,na,na,19.406779661016948,0.0,0.22131350684699247
OSC,BDF,0.001,1e-06,5,na,na,19.83050847457627,0.0,0.2217242850162348
OSC,BDF,0.001,1e-06,5,na,na,20.25423728813559,0.0,0.22192588667318186
OSC,BDF,0.001,1e-06,5,na,na,20.677966101694913,0.0,0.22191976766038413
OSC,BDF,0.001,1e-06,5,na,na,21.101694915254235,0.0,0.22275143218352908
OSC,BDF,0.001,1e-06,5,na,na,21.525423728813557,0.0,0.22222904792361856
OSC,BDF,0.001,1e-06,5,na,na,21.94915254237288,0.0,0.2242914971243837
OSC,BDF,0.001,1e-06,5,na,na,22.372881355932197,0.0,0.2238925034956829
OSC,BDF,0.001,1e-06,5,na,na,22.79661016949153,0.0,0.224048303414674
OSC,BDF,0.001,1e-06,5,na,na,23.22033898305085,0.0,0.22403870363087147
OSC,BDF,0.001,1e-06,5,na,na,23.644067796610173,0.0,0.2243119493454782
OSC,BDF,0.001,1e-06,5,na,na,24.067796610169488,0.0,0.22457141772831105
OSC,BDF,0.001,1e-06,5,na,na,24.49152542372881,0.0,0.22516877060323293
OSC,BDF,0.001,1e-06,5,na,na,24.915254237288128,0.0,0.2253493487040275
OSC,BDF,0.001,1e-06,5,na,na,25.33898305084745,0.0,0.2257122008153975
OSC,BDF,0.001,1e-06,5,na,na,25.762711864406786,0.0,0.22557609760081265
OSC,BDF,0.001,1e-06,5,na,na,26.186440677966104,0.0,0.2250930100449643
OSC,BDF,0.001,1e-06,5,na,na,26.610169491525426,0.0,0.22551228331594345
OSC,BDF,0.001,1e-06,5,na,na,27.033898305084747,0.0,0.22639406771307616
OSC,BDF,0.001,1e-06,5,na,na,27.457627118644066,0.0,0.226336201595311
OSC,BDF,0.001,1e-06,5,na,na,27.881355932203395,0.0,0.2262598143578833
OSC,BDF,0.001,1e-06,5,na,na,28.30508474576271,0.0,0.2268240441683329
OSC,BDF,0.001,1e-06,5,na,na,28.728813559322035,0.0,0.22650401150210275
OSC,BDF,0.001,1e-06,5,na,na,29.15254237288136,0.0,0.2270583045185668
OSC,BDF,0.001,1e-06,5,na,na,29.576271186440678,0.0,0.2261142919554196
OSC,BDF,0.001,1e-06,5,na,na,30.0,0.0,0.22656391064840464
OSC,BDF,0.001,1e-06,30,na,na,1.0,0.0,0.6832677662439154
OSC,BDF,0.001,1e-06,30,na,na,1.0677966101694916,0.0,0.7025034188922836
OSC,BDF,0.001,1e-06,30,na,na,1.1355932203389831,0.0,0.687609081902204
OSC,BDF,0.001,1e-06,30,na,na,1.2033898305084745,0.0,0.6951240597810613
OSC,BDF,0.001,1e-06,30,na,na,1.2711864406779658,0.0,0.6876144308977631
OSC,BDF,0.001,1e-06,30,na,na,1.3389830508474576,0.0,0.7265412232198065
OSC,BDF,0.001,1e-06,30,na,na,1.4067796610169492,0.0,0.6683621263047508
OSC,BDF,0.001,1e-06,30,na,na,1.4745762711864407,0.0,0.6838268482825517
OSC,BDF,0.001,1e-06,30,na,na,1.542372881355932,0.0,0.7135867790292587
OSC,BDF,0.001,1e-06,30,na,na,1.610169491525424,0.0,0.6896529251758007
OSC,BDF,0.001,1e-06,30,na,na,1.6779661016949152,0.0,0.7142793435829173
OSC,BDF,0.001,1e-06,30,na,na,1.7457627118644068,0.0,0.7115740244966063
OSC,BDF,0.001,1e-06,30,na,na,1.8135593220338984,0.0,0.6991198793768332
OSC,BDF,0.001,1e-06,30,na,na,1.8813559322033897,0.0,0.6957347623911709
OSC,BDF,0.001,1e-06,30,na,na,1.9491525423728813,0.0,0.7250639908063059
OSC,BDF,0.001,1e-06,30,na,na,2.016949152542373,0.0,0.8135836705229758
OSC,BDF,0.001,1e-06,30,na,na,2.084745762711864,0.0,0.7710974856904744
OSC,BDF,0.001,1e-06,30,na,na,2.152542372881356,0.0,0.7376838765640688
OSC,BDF,0.001,1e-06,30,na,na,2.220338983050848,0.0,0.658658873701175
OSC,BDF,0.001,1e-06,30,na,na,2.2881355932203387,0.0,0.6473813165284247
OSC,BDF,0.001,1e-06,30,na,na,2.3559322033898304,0.0,0.7048921027153693
OSC,BDF,0.001,1e-06,30,na,na,2.423728813559322,0.0,0.7663062884994628
OSC,BDF,0.001,1e-06,30,na,na,2.4915254237288136,0.0,0.8702945084521807
OSC,BDF,0.001,1e-06,30,na,na,2.5593220338983054,0.0,0.9186218843186168
OSC,BDF,0.001,1e-06,30,na,na,2.6271186440677967,0.0,0.8899462734875744
OSC,BDF,0.001,1e-06,30,na,na,2.694915254237288,0.0,0.8509460875451089
OSC,BDF,0.001,1e-06,30,na,na,2.7627118644067794,0.0,0.7334782996121971
OSC,BDF,0.001,1e-06,30,na,na,2.830508474576272,0.0,0.6517490326525142
OSC,BDF,0.001,1e-06,30,na,na,2.898305084745763,0.0,0.6026835344801837
OSC,BDF,0.001,1e-06,30,na,na,2.9661016949152543,0.0,0.5853388421405892
OSC,BDF,0.001,1e-06,30,na,na,3.0338983050847457,0.0,0.5766185661393807
OSC,BDF,0.001,1e-06,30,na,na,3.101694915254237,0.0,0.6094155651697061
OSC,BDF,0.001,1e-06,30,na,na,3.1694915254237284,0.0,0.6762536550254028
OSC,BDF,0.001,1e-06,30,na,na,3.23728813559322,0.0,0.7717970786199431
OSC,BDF,0.001,1e-06,30,na,na,3.305084745762712,0.0,0.8723878733124206
OSC,BDF,0.001,1e-06,30,na,na,3.372881355932204,0.0,0.9223226486695328
OSC,BDF,0.001,1e-06,30,na,na,3.440677966101694,0.0,0.9857141238489802
OSC,BDF,0.001,1e-06,30,na,na,3.5084745762711864,0.0,0.9949177305334764
OSC,BDF,0.001,1e-06,30,na,na,3.5762711864406778,0.0,0.9319755348526784
OSC,BDF,0.001,1e-06,30,na,na,3.6440677966101696,0.0,0.9122899844378882
OSC,BDF,0.001,1e-06,30,na,na,3.711864406779661,0.0,0.8188373224297534
OSC,BDF,0.001,1e-06,30,na,na,3.7796610169491527,0.0,0.7737845391889959
OSC,BDF,0.001,1e-06,30,na,na,3.847457627118644,0.0,0.6898141459661197
OSC,BDF,0.001,1e-06,30,na,na,3.9152542372881363,0.0,0.6042041497355283
OSC,BDF,0.001,1e-06,30,na,na,3.983050847457627,0.0,0.5657546992730352
OSC,BDF,0.001,1e-06,30,na,na,4.0508474576271185,0.0,0.5194957619352852
OSC,BDF,0.001,1e-06,30,na,na,4.118644067796612,0.0,0.5167060388548226
OSC,BDF,0.001,1e-06,30,na,na,4.186440677966102,0.0,0.5035425678437806
OSC,BDF,0.001,1e-06,30,na,na,4.254237288135593,0.0,0.4870708450127186
OSC,BDF,0.001,1e-06,30,na,na,4.322033898305085,0.0,0.4794162320494034
OSC,BDF,0.001,1e-06,30,na,na,4.389830508474576,0.0,0.4580412615642154
OSC,BDF,0.001,1e-06,30,na,na,4.457627118644068,0.0,0.4895429608078421
OSC,BDF,0.001,1e-06,30,na,na,4.525423728813559,0.0,0.521206905495646
OSC,BDF,0.001,1e-06,30,na,na,4.59322033898305,0.0,0.5192797231631789
OSC,BDF,0.001,1e-06,30,na,na,4.6610169491525415,0.0,0.5785321466220299
OSC,BDF,0.001,1e-06,30,na,na,4.728813559322034,0.0,0.6198313876148943
OSC,BDF,0.001,1e-06,30,na,na,4.796610169491527,0.0,0.6600404022640689
OSC,BDF,0.001,1e-06,30,na,na,4.864406779661016,0.0,0.7150146306958667
OSC,BDF,0.001,1e-06,30,na,na,4.932203389830509,0.0,0.7793557988956367
OSC,BDF,0.001,1e-06,30,na,na,5.0,0.0,0.7977186286268645
OSC,BDF,0.001,1e-06,30,na,na,5.0,0.0,0.7977186286268645
OSC,BDF,0.001,1e-06,30,na,na,5.4237288135593245,0.0,1.074768558357632
OSC,BDF,0.001,1e-06,30,na,na,5.847457627118644,0.0,0.9027067244728268
OSC,BDF,0.001,1e-06,30,na,na,6.271186440677966,0.0,0.6320342720066331
OSC,BDF,0.001,1e-06,30,na,na,6.694915254237287,0.0,0.4484394903181999
OSC,BDF,0.001,1e-06,30,na,na,7.118644067796612,0.0,0.3718245337145874
OSC,BDF,0.001,1e-06,30,na,na,7.5423728813559325,0.0,0.32459653820545525
OSC,BDF,0.001,1e-06,30,na,na,7.966101694915254,0.0,0.3168199883689364
OSC,BDF,0.001,1e-06,30,na,na,8.389830508474576,0.0,0.3275614434915673
OSC,BDF,0.001,1e-06,30,na,na,8.8135593220339,0.0,0.35680408127136937
OSC,BDF,0.001,1e-06,30,na,na,9.237288135593221,0.0,0.43191552387087584
OSC,BDF,0.001,1e-06,30,na,na,9.661016949152543,0.0,0.528379330699889
OSC,BDF,0.001,1e-06,30,na,na,10.084745762711863,0.0,0.6759703469198871
OSC,BDF,0.001,1e-06,30,na,na,10.508474576271187,0.0,0.7249589023201024
OSC,BDF,0.001,1e-06,30,na,na,10.932203389830509,0.0,0.9392833403184276
OSC,BDF,0.001,1e-06,30,na,na,11.35593220338983,0.0,1.1020825998457615
OSC,BDF,0.001,1e-06,30,na,na,11.779661016949152,0.0,1.2511049961366891
OSC,BDF,0.001,1e-06,30,na,na,12.203389830508476,0.0,1.3024250191840847
OSC,BDF,0.001,1e-06,30,na,na,12.627118644067796,0.0,1.2574708319016552
OSC,BDF,0.001,1e-06,30,na,na,13.050847457627118,0.0,1.2143370159661826
OSC,BDF,0.001,1e-06,30,na,na,13.47457627118644,0.0,1.1993772456420997
OSC,BDF,0.001,1e-06,30,na,na,13.898305084745765,0.0,1.12401897056844
OSC,BDF,0.001,1e-06,30,na,na,14.322033898305087,0.0,0.8252395489287297
OSC,BDF,0.001,1e-06,30,na,na,14.745762711864407,0.0,0.8809298297884063
OSC,BDF,0.001,1e-06,30,na,na,15.169491525423727,0.0,0.8069470676226803
OSC,BDF,0.001,1e-06,30,na,na,15.593220338983052,0.0,0.7128892535497515
OSC,BDF,0.001,1e-06,30,na,na,16.016949152542374,0.0,0.5899277590354688
OSC,BDF,0.001,1e-06,30,na,na,16.440677966101696,0.0,0.5146750035111339
OSC,BDF,0.001,1e-06,30,na,na,16.864406779661017,0.0,0.4471976605915443
OSC,BDF,0.001,1e-06,30,na,na,17.28813559322034,0.0,0.4001370716050186
OSC,BDF,0.001,1e-06,30,na,na,17.71186440677966,0.0,0.3393121625885185
OSC,BDF,0.001,1e-06,30,na,na,18.135593220338983,0.0,0.2926033677929476
OSC,BDF,0.001,1e-06,30,na,na,18.559322033898304,0.0,0.2594208973178971
OSC,BDF,0.001,1e-06,30,na,na,18.983050847457626,0.0,0.24387745959782656
OSC,BDF,0.001,1e-06,30,na,na,19.406779661016948,0.0,0.23940884160598105
OSC,BDF,0.001,1e-06,30,na,na,19.83050847457627,0.0,0.21298884679037794
OSC,BDF,0.001,1e-06,30,na,na,20.25423728813559,0.0,0.2075884836537868
OSC,BDF,0.001,1e-06,30,na,na,20.677966101694913,0.0,0.1870181278435585
OSC,BDF,0.001,1e-06,30,na,na,21.101694915254235,0.0,0.1811464901913608
OSC,BDF,0.001,1e-06,30,na,na,21.525423728813557,0.0,0.17012849773364405
OSC,BDF,0.001,1e-06,30,na,na,21.94915254237288,0.0,0.1705805221502685
OSC,BDF,0.001,1e-06,30,na,na,22.372881355932197,0.0,0.1616110231155982
OSC,BDF,0.001,1e-06,30,na,na,22.79661016949153,0.0,0.15426119148295298
OSC,BDF,0.001,1e-06,30,na,na,23.22033898305085,0.0,0.1559187306861506
OSC,BDF,0.001,1e-06,30,na,na,23.644067796610173,0.0,0.15365014632523633
OSC,BDF,0.001,1e-06,30,na,na,24.067796610169488,0.0,0.15021842261579002
OSC,BDF,0.001,1e-06,30,na,na,24.49152542372881,0.0,0.15284767966047616
OSC,BDF,0.001,1e-06,30,na,na,24.915254237288128,0.0,0.14879208978888156
OSC,BDF,0.001,1e-06,30,na,na,25.33898305084745,0.0,0.1457436830542529
OSC,BDF,0.001,1e-06,30,na,na,25.762711864406786,0.0,0.1468235918153288
OSC,BDF,0.001,1e-06,30,na,na,26.186440677966104,0.0,0.147006782773827
OSC,BDF,0.001,1e-06,30,na,na,26.610169491525426,0.0,0.1517956570879766
OSC,BDF,0.001,1e-06,30,na,na,27.033898305084747,0.0,0.15141364546223549
OSC,BDF,0.001,1e-06,30,na,na,27.457627118644066,0.0,0.15323471812456016
OSC,BDF,0.001,1e-06,30,na,na,27.881355932203395,0.0,0.15666677174358826
OSC,BDF,0.001,1e-06,30,na,na,28.30508474576271,0.0,0.15585007856584734
OSC,BDF,0.001,1e-06,30,na,na,28.728813559322035,0.0,0.1542169335200324
OSC,BDF,0.001,1e-06,30,na,na,29.15254237288136,0.0,0.15450901325897942
OSC,BDF,0.001,1e-06,30,na,na,29.576271186440678,0.0,0.15805757602998494
OSC,BDF,0.001,1e-06,30,na,na,30.0,0.0,0.1519567946030857
OSC,BDF,0.001,1e-06,25,na,na,5.0,0.0,0.8678092087473199
OSC,BDF,0.001,1e-06,25,na,na,5.2542372881355925,0.0,0.6431798805360787
OSC,BDF,0.001,1e-06,25,na,na,5.508474576271187,0.0,0.5039656700520614
OSC,BDF,0.001,1e-06,25,na,na,5.7627118644067785,0.0,0.3757355094585304
OSC,BDF,0.001,1e-06,25,na,na,6.016949152542372,0.0,0.3578821638607609
OSC,BDF,0.001,1e-06,25,na,na,6.271186440677966,0.0,0.32799166513772404
OSC,BDF,0.001,1e-06,25,na,na,6.525423728813559,0.0,0.3090407752741388
OSC,BDF,0.001,1e-06,25,na,na,6.779661016949151,0.0,0.3194739277115359
OSC,BDF,0.001,1e-06,25,na,na,7.033898305084746,0.0,0.3262941668769791
OSC,BDF,0.001,1e-06,25,na,na,7.288135593220339,0.0,0.3530307399092355
OSC,BDF,0.001,1e-06,25,na,na,7.5423728813559325,0.0,0.4043579940186385
OSC,BDF,0.001,1e-06,25,na,na,7.796610169491526,0.0,0.4608070701881218
OSC,BDF,0.001,1e-06,25,na,na,8.050847457627118,0.0,0.5148021839654023
OSC,BDF,0.001,1e-06,25,na,na,8.305084745762713,0.0,0.5704217137855326
OSC,BDF,0.001,1e-06,25,na,na,8.559322033898303,0.0,0.6170242192841213
OSC,BDF,0.001,1e-06,25,na,na,8.8135593220339,0.0,0.7586108489218887
OSC,BDF,0.001,1e-06,25,na,na,9.067796610169491,0.0,0.8778188769846661
OSC,BDF,0.001,1e-06,25,na,na,9.322033898305083,0.0,1.007725084803184
OSC,BDF,0.001,1e-06,25,na,na,9.576271186440678,0.0,1.067705155206856
OSC,BDF,0.001,1e-06,25,na,na,9.83050847457627,0.0,1.1362526109898576
OSC,BDF,0.001,1e-06,25,na,na,10.084745762711863,0.0,1.2362857556651912
OSC,BDF,0.001,1e-06,25,na,na,10.338983050847457,0.0,1.2295728718792764
OSC,BDF,0.001,1e-06,25,na,na,10.59322033898305,0.0,1.1767570830113598
OSC,BDF,0.001,1e-06,25,na,na,10.847457627118645,0.0,1.1270151817824796
OSC,BDF,0.001,1e-06,25,na,na,11.101694915254235,0.0,1.168536351804998
OSC,BDF,0.001,1e-06,25,na,na,11.35593220338983,0.0,1.1435972162427002
OSC,BDF,0.001,1e-06,25,na,na,11.610169491525426,0.0,1.0861536929682185
OSC,BDF,0.001,1e-06,25,na,na,11.864406779661017,0.0,1.0155745387136832
OSC,BDF,0.001,1e-06,25,na,na,12.118644067796607,0.0,0.9407039995722932
OSC,BDF,0.001,1e-06,25,na,na,12.372881355932204,0.0,0.824788870716784
OSC,BDF,0.001,1e-06,25,na,na,12.627118644067796,0.0,0.7559674750497909
OSC,BDF,0.001,1e-06,25,na,na,12.881355932203393,0.0,0.7127153468446282
OSC,BDF,0.001,1e-06,25,na,na,13.135593220338983,0.0,0.6318906340899804
OSC,BDF,0.001,1e-06,25,na,na,13.389830508474574,0.0,0.5796286386660229
OSC,BDF,0.001,1e-06,25,na,na,13.64406779661017,0.0,0.5280982005158541
OSC,BDF,0.001,1e-06,25,na,na,13.898305084745765,0.0,0.4536167957418503
OSC,BDF,0.001,1e-06,25,na,na,14.152542372881355,0.0,0.4233026466183465
OSC,BDF,0.001,1e-06,25,na,na,14.406779661016948,0.0,0.375304025903702
OSC,BDF,0.001,1e-06,25,na,na,14.661016949152534,0.0,0.3547384520648058
OSC,BDF,0.001,1e-06,25,na,na,14.915254237288135,0.0,0.31877448659204644
OSC,BDF,0.001,1e-06,25,na,na,15.169491525423727,0.0,0.2892108163918187
OSC,BDF,0.001,1e-06,25,na,na,15.423728813559322,0.0,0.2658526654054449
OSC,BDF,0.001,1e-06,25,na,na,15.677966101694913,0.0,0.2458125127372432
OSC,BDF,0.001,1e-06,25,na,na,15.932203389830509,0.0,0.2309977166067949
OSC,BDF,0.001,1e-06,25,na,na,16.1864406779661,0.0,0.22444465096778168
OSC,BDF,0.001,1e-06,25,na,na,16.440677966101696,0.0,0.21411515421635666
OSC,BDF,0.001,1e-06,25,na,na,16.694915254237287,0.0,0.21153488852732785
OSC,BDF,0.001,1e-06,25,na,na,16.94915254237288,0.0,0.1999834804804929
OSC,BDF,0.001,1e-06,25,na,na,17.203389830508474,0.0,0.18752645113562305
OSC,BDF,0.001,1e-06,25,na,na,17.45762711864407,0.0,0.1675337904273593
OSC,BDF,0.001,1e-06,25,na,na,17.71186440677966,0.0,0.17658969345806216
OSC,BDF,0.001,1e-06,25,na,na,17.966101694915253,0.0,0.17194643672250848
OSC,BDF,0.001,1e-06,25,na,na,18.220338983050848,0.0,0.16680965862663846
OSC,BDF,0.001,1e-06,25,na,na,18.47457627118645,0.0,0.1619380948717406
OSC,BDF,0.001,1e-06,25,na,na,18.728813559322035,0.0,0.15938379386145474
OSC,BDF,0.001,1e-06,25,na,na,18.983050847457626,0.0,0.15518594185918405
OSC,BDF,0.001,1e-06,25,na,na,19.23728813559321,0.0,0.15531865498496228
OSC,BDF,0.001,1e-06,25,na,na,19.491525423728813,0.0,0.15084767030719495
OSC,BDF,0.001,1e-06,25,na,na,19.74576271186441,0.0,0.14929860464056666
OSC,BDF,0.001,1e-06,25,na,na,20.0,0.0,0.14568145425883142
OSC,BDF,0.001,1e-06,25,na,na,1.0,0.0,0.6870569693577757
OSC,BDF,0.001,1e-06,25,na,na,1.0677966101694916,0.0,0.66608750608066
OSC,BDF,0.001,1e-06,25,na,na,1.1355932203389831,0.0,0.7019484153331735
OSC,BDF,0.001,1e-06,25,na,na,1.2033898305084745,0.0,0.6317874994000994
OSC,BDF,0.001,1e-06,25,na,na,1.2711864406779658,0.0,0.7008838981981437
OSC,BDF,0.001,1e-06,25,na,na,1.3389830508474576,0.0,0.6861351558637446
OSC,BDF,0.001,1e-06,25,na,na,1.4067796610169492,0.0,0.6463975292290144
OSC,BDF,0.001,1e-06,25,na,na,1.4745762711864407,0.0,0.6833953724260861
OSC,BDF,0.001,1e-06,25,na,na,1.5423728813559319,0.0,0.6917742346320247
OSC,BDF,0.001,1e-06,25,na,na,1.610169491525424,0.0,0.6350096931879649
OSC,BDF,0.001,1e-06,25,na,na,1.6779661016949152,0.0,0.6504334816345313
OSC,BDF,0.001,1e-06,25,na,na,1.7457627118644068,0.0,0.6772696683517117
OSC,BDF,0.001,1e-06,25,na,na,1.8135593220338984,0.0,0.6707993319257908
OSC,BDF,0.001,1e-06,25,na,na,1.8813559322033897,0.0,0.6523443915516947
OSC,BDF,0.001,1e-06,25,na,na,1.9491525423728813,0.0,0.6594939716668567
OSC,BDF,0.001,1e-06,25,na,na,2.016949152542373,0.0,0.6902299163412995
OSC,BDF,0.001,1e-06,25,na,na,2.084745762711864,0.0,0.7855326407864045
OSC,BDF,0.001,1e-06,25,na,na,2.152542372881356,0.0,0.8399210629703071
OSC,BDF,0.001,1e-06,25,na,na,2.220338983050848,0.0,0.8437349034144189
OSC,BDF,0.001,1e-06,25,na,na,2.2881355932203387,0.0,0.7584229778818622
OSC,BDF,0.001,1e-06,25,na,na,2.3559322033898304,0.0,0.6735662513967645
OSC,BDF,0.001,1e-06,25,na,na,2.423728813559322,0.0,0.6064869423805077
OSC,BDF,0.001,1e-06,25,na,na,2.4915254237288136,0.0,0.5845256455780036
OSC,BDF,0.001,1e-06,25,na,na,2.5593220338983054,0.0,0.5837183354933403
OSC,BDF,0.001,1e-06,25,na,na,2.6271186440677967,0.0,0.6401342685773088
OSC,BDF,0.001,1e-06,25,na,na,2.694915254237288,0.0,0.7277179616853826
OSC,BDF,0.001,1e-06,25,na,na,2.7627118644067794,0.0,0.8062073460578723
OSC,BDF,0.001,1e-06,25,na,na,2.8305084745762716,0.0,0.8728649860279909
OSC,BDF,0.001,1e-06,25,na,na,2.898305084745763,0.0,0.9709097863726286
OSC,BDF,0.001,1e-06,25,na,na,2.9661016949152543,0.0,0.9706466204803432
OSC,BDF,0.001,1e-06,25,na,na,3.0338983050847457,0.0,0.8911122954517567
OSC,BDF,0.001,1e-06,25,na,na,3.101694915254237,0.0,0.8149191772820015
OSC,BDF,0.001,1e-06,25,na,na,3.1694915254237284,0.0,0.7925693304643815
OSC,BDF,0.001,1e-06,25,na,na,3.23728813559322,0.0,0.6751696032210746
OSC,BDF,0.001,1e-06,25,na,na,3.305084745762712,0.0,0.5907008736572666
OSC,BDF,0.001,1e-06,25,na,na,3.3728813559322037,0.0,0.5338039269683884
OSC,BDF,0.001,1e-06,25,na,na,3.440677966101694,0.0,0.508053825611971
OSC,BDF,0.001,1e-06,25,na,na,3.5084745762711864,0.0,0.4950505709189353
OSC,BDF,0.001,1e-06,25,na,na,3.5762711864406778,0.0,0.4794914666193366
OSC,BDF,0.001,1e-06,25,na,na,3.6440677966101696,0.0,0.4752649078197005
OSC,BDF,0.001,1e-06,25,na,na,3.7118644067796613,0.0,0.4820410753203758
OSC,BDF,0.001,1e-06,25,na,na,3.7796610169491527,0.0,0.5100449171170329
OSC,BDF,0.001,1e-06,25,na,na,3.8474576271186436,0.0,0.5339627488248304
OSC,BDF,0.001,1e-06,25,na,na,3.915254237288136,0.0,0.5772692483341958
OSC,BDF,0.001,1e-06,25,na,na,3.983050847457627,0.0,0.6329560367039903
OSC,BDF,0.001,1e-06,25,na,na,4.050847457627119,0.0,0.7042225931780185
OSC,BDF,0.001,1e-06,25,na,na,4.118644067796612,0.0,0.7468396937916958
OSC,BDF,0.001,1e-06,25,na,na,4.186440677966102,0.0,0.80974646326959
OSC,BDF,0.001,1e-06,25,na,na,4.254237288135593,0.0,0.8383176917823936
OSC,BDF,0.001,1e-06,25,na,na,4.322033898305085,0.0,0.9380564865102148
OSC,BDF,0.001,1e-06,25,na,na,4.389830508474576,0.0,0.9900240190385868
OSC,BDF,0.001,1e-06,25,na,na,4.457627118644068,0.0,1.0036776782385253
OSC,BDF,0.001,1e-06,25,na,na,4.525423728813559,0.0,1.0592285520836264
OSC,BDF,0.001,1e-06,25,na,na,4.59322033898305,0.0,1.0445043455001906
OSC,BDF,0.001,1e-06,25,na,na,4.6610169491525415,0.0,1.0044895809522991
OSC,BDF,0.001,1e-06,25,na,na,4.728813559322034,0.0,0.9940612966221656
OSC,BDF,0.001,1e-06,25,na,na,4.796610169491527,0.0,0.9604936149213024
OSC,BDF,0.001,1e-06,25,na,na,4.864406779661016,0.0,0.8923309160279048
OSC,BDF,0.001,1e-06,25,na,na,4.932203389830509,0.0,0.8635615703700168
OSC,BDF,0.001,1e-06,25,na,na,5.0,0.0,0.8678092087473199
OSC+a,BDF,0.001,1e-06,25,na,na,1.0,0.0,0.5867394106583995
OSC+a,BDF,0.001,1e-06,25,na,na,1.0677966101694916,0.0,0.5774468969573899
OSC+a,BDF,0.001,1e-06,25,na,na,1.1355932203389831,0.0,0.5707615032805358
OSC+a,BDF,0.001,1e-06,25,na,na,1.2033898305084745,0.0,0.566890376497688
OSC+a,BDF,0.001,1e-06,25,na,na,1.2711864406779658,0.0,0.5661726233181716
OSC+a,BDF,0.001,1e-06,25,na,na,1.3389830508474576,0.0,0.5531733532348067
OSC+a,BDF,0.001,1e-06,25,na,na,1.4067796610169492,0.0,0.5546121952655542
OSC+a,BDF,0.001,1e-06,25,na,na,1.4745762711864407,0.0,0.5617954051999317
OSC+a,BDF,0.001,1e-06,25,na,na,1.542372881355932,0.0,0.5793446200202095
OSC+a,BDF,0.001,1e-06,25,na,na,1.610169491525424,0.0,0.5418965124922027
OSC+a,BDF,0.001,1e-06,25,na,na,1.6779661016949152,0.0,0.5474595570494274
OSC+a,BDF,0.001,1e-06,25,na,na,1.7457627118644068,0.0,0.5612505287781149
OSC+a,BDF,0.001,1e-06,25,na,na,1.8135593220338984,0.0,0.5637373350125998
OSC+a,BDF,0.001,1e-06,25,na,na,1.8813559322033897,0.0,0.5497362680918171
OSC+a,BDF,0.001,1e-06,25,na,na,1.9491525423728813,0.0,0.5681314582560889
OSC+a,BDF,0.001,1e-06,25,na,na,2.016949152542373,0.0,0.5514791891344868
OSC+a,BDF,0.001,1e-06,25,na,na,2.084745762711864,0.0,0.5811129467665871
OSC+a,BDF,0.001,1e-06,25,na,na,2.152542372881356,0.0,0.5773698802710197
OSC+a,BDF,0.001,1e-06,25,na,na,2.220338983050848,0.0,0.5671881461997351
OSC+a,BDF,0.001,1e-06,25,na,na,2.2881355932203387,0.0,0.6047997676536886
OSC+a,BDF,0.001,1e-06,25,na,na,2.3559322033898304,0.0,0.5732777606218699
OSC+a,BDF,0.001,1e-06,25,na,na,2.423728813559322,0.0,0.5303347808218706
OSC+a,BDF,0.001,1e-06,25,na,na,2.4915254237288136,0.0,0.5879622065355923
OSC+a,BDF,0.001,1e-06,25,na,na,2.5593220338983054,0.0,0.6252365046903912
OSC+a,BDF,0.001,1e-06,25,na,na,2.6271186440677967,0.0,0.5677369065692153
OSC+a,BDF,0.001,1e-06,25,na,na,2.694915254237288,0.0,0.5515389593647155
